구분,Asset Class,Sector,Industry,Ticker,Exchange,시장(자동),Role,Priority,Theme / Group,상위 ETF,편입 순위,비중,기준일,출처,종목명,GF Symbol 수동,가격·시장 검증,구성 기준일 상태
ETF구성,Equity,Information Technology,Cloud Computing,CRM,,US,,,,CLOU,10,4.0%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,SALESFORCE INC,CRM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,QLYS,,US,,,,CLOU,11,3.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,QUALYS INC,QLYS,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,DBX,,US,,,,CLOU,12,3.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,DROPBOX INC-CLASS A,DBX,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,SHOP,,US,,,,CLOU,13,3.1%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,SHOPIFY INC - CLASS A,SHOP,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,AKAM,,US,,,,CLOU,14,3.0%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,AKAMAI TECHNOLOGIES INC,AKAM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,BOX,,US,,,,CLOU,15,2.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,BOX INC - CLASS A,BOX,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,HUBS,,US,,,,CLOU,16,2.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,HUBSPOT INC,HUBS,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,ZM,,US,,,,CLOU,17,2.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,ZOOM COMMUNICATIONS INC,ZM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,WIX,,US,,,,CLOU,18,2.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,WIX.COM LTD,WIX,연결,기준일 확인
ETF구성,Equity,Real Estate,Data Center REIT,DLR,,US,,,,CLOU,19,2.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,DIGITAL REALTY TRUST INC,DLR,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,PCOR,,US,,,,CLOU,20,2.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,PROCORE TECHNOLOGIES INC,PCOR,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,WK,,US,,,,CLOU,21,2.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,WORKIVA INC,WK,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,FSLY,,US,,,,CLOU,22,2.3%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,FASTLY INC - CLASS A,FSLY,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,SINCH,,US,,,,CLOU,23,2.2%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,SINCH AB,,시장·통화 확인,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,FRSH,,US,,,,CLOU,24,1.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,FRESHWORKS INC-CL A,FRSH,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,SPSC,,US,,,,CLOU,25,1.8%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,SPS COMMERCE INC,SPSC,연결,기준일 확인
ETF구성,Equity,Information Technology,Software / Cloud,MSFT,,US,,,,CLOU,26,1.8%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,MICROSOFT CORP,MSFT,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,FIVN,,US,,,,CLOU,27,1.6%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,FIVE9 INC,FIVN,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,E-Commerce,AMZN,,US,,,,CLOU,28,1.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,AMAZON.COM INC,AMZN,연결,기준일 확인
ETF구성,Equity,Communication Services,Internet Platforms / Advertising,GOOGL,,US,,,,CLOU,29,1.3%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,ALPHABET INC-CL A,GOOGL,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,VNET,,US,,,,CLOU,30,1.1%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,VNET GROUP INCORPORATION,VNET,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,AI,,US,,,,CLOU,31,0.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,C3.AI INC-A,AI,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,YEXT,,US,,,,CLOU,32,0.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,YEXT INC,YEXT,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,PUBM,,US,,,,CLOU,33,0.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,PUBMATIC INC-CLASS A,PUBM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud / Database,ORCL,,US,,,,CLOU,34,0.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,ORACLE CORP,ORCL,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,004716,,KR,,,,CLOU,35,0.2%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,ORACLE CORP JAPAN,,시세 없음,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,BABA,,US,,,,CLOU,36,0.2%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,ALIBABA GROUP HOLDING-SP ADR,BABA,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,IBM,,US,,,,CLOU,37,0.2%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,INTL BUSINESS MACHINES CORP,IBM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,KC,,US,,,,CLOU,38,0.1%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/clou_full-holdings_20260918.csv,KINGSOFT CLOUD HOLDINGS-ADR,KC,연결,기준일 확인
ETF구성,Equity,Information Technology,Identity Security,OKTA,,US,,,,BUG,1,9.0%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,OKTA INC,OKTA,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,CRWD,,US,,,,BUG,2,7.8%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,CROWDSTRIKE HOLDINGS INC - A,CRWD,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,PANW,,US,,,,BUG,3,7.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,PALO ALTO NETWORKS INC,PANW,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,FTNT,,US,,,,BUG,4,7.3%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,FORTINET INC,FTNT,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,QLYS,,US,,,,BUG,5,5.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,QUALYS INC,QLYS,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Security,ZS,,US,,,,BUG,6,5.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,ZSCALER INC,ZS,연결,기준일 확인
ETF구성,Equity,Information Technology,Data Security / Backup,RBRK,,US,,,,BUG,7,5.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,RUBRIK INC-A,RBRK,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,VRNS,,US,,,,BUG,8,4.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,VARONIS SYSTEMS INC,VRNS,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,NTSK,,US,,,,BUG,9,4.8%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,NETSKOPE INC-CL A,NTSK,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,SAIL,,US,,,,BUG,10,4.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,SAILPOINT INC,SAIL,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,TENB,,US,,,,BUG,11,4.6%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,TENABLE HOLDINGS INC,TENB,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,S,,US,,,,BUG,12,4.3%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,SENTINELONE INC -CLASS A,S,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,GEN,,US,,,,BUG,13,4.1%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,GEN DIGITAL INC,GEN,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,CVLT,,US,,,,BUG,14,4.0%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,COMMVAULT SYSTEMS INC,CVLT,연결,기준일 확인
ETF구성,Equity,Information Technology,Cloud Computing,AKAM,,US,,,,BUG,15,3.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,AKAMAI TECHNOLOGIES INC,AKAM,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,004704,,KR,,,,BUG,16,3.3%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,TREND MICRO INC,,시세 없음,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,CHKP,,US,,,,BUG,17,3.2%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,CHECK POINT SOFTWARE TECH,CHKP,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,ATEN,,US,,,,BUG,18,2.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,A10 NETWORKS INC,ATEN,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,RDWR,,US,,,,BUG,19,1.6%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,RADWARE LTD,RDWR,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,RPD,,US,,,,BUG,20,1.0%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,RAPID7 INC,RPD,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,OSPN,,US,,,,BUG,21,0.9%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,ONESPAN INC,OSPN,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,053800,,KR,,,,BUG,22,0.7%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,AHNLAB INC,KOSDAQ:053800,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,NCC,,US,,,,BUG,23,0.6%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,NCC GROUP PLC,,시장·통화 확인,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,002326,,KR,,,,BUG,24,0.6%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,DIGITAL ARTS INC,,시세 없음,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,003692,,KR,,,,BUG,25,0.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,FFRI SECURITY INC,,시세 없음,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,GRRR,,US,,,,BUG,26,0.5%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,GORILLA TECHNOLOGY GROUP INC,GRRR,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,TLS,,US,,,,BUG,27,0.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,TELOS CORPORATION,TLS,연결,기준일 확인
ETF구성,Equity,Information Technology,Cybersecurity,004258,,KR,,,,BUG,28,0.4%,2026-09-18,https://assets.globalxetfs.com/funds/holdings/bug_full-holdings_20260918.csv,AMIYA CORP,,시세 없음,기준일 확인
